Vendedor,Id,Data,Produto,Quantidade Vendida,Valor Unitario,Faturamento,Custo,Lucro,Forma de Pagamento,Imagem
LeBron James,13201937281,2023-08-11 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-08-14 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-08-14 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-08-16 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-08-17 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-08-18 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-08-18 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-08-19 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-08-20 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-08-23 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-08-28 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-08-29 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-09-02 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-09-05 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-09-09 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-09-11 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-09-12 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-09-13 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-09-15 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-09-16 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-09-17 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-09-18 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-09-19 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-09-23 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-09-24 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-09-30 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-10-01 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-10-07 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-10-12 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-10-14 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-10-15 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-10-19 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-10-19 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-10-23 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-10-25 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-10-26 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-10-27 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-10-27 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-10-30 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-02 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-02 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-03 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-05 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-06 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-09 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-10 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-11 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-11 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-12 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-13 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-18 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-21 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-22 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-22 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-23 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-24 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-24 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-25 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-25 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-27 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-28 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-29 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-29 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-11-30 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-12-01 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-12-03 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-12-04 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-12-06 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-12-09 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-12-12 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-12-13 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-12-14 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-12-15 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-12-17 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-12-19 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-12-21 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-12-23 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-12-25 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-12-26 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-12-28 00:00:00,Notebook,2,R$ 700,R$ 1400,R$ 854,"R$ 546,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-01 00:00:00,Celular,5,R$ 300,R$ 1500,R$ 1245,"R$ 255,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-03 00:00:00,Celular,5,R$ 300,R$ 1500,R$ 1245,"R$ 255,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-05 00:00:00,Tablet,3,R$ 500,R$ 1500,R$ 1110,"R$ 390,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-06 00:00:00,Tablet,3,R$ 500,R$ 1500,R$ 1110,"R$ 390,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-07 00:00:00,Tablet,3,R$ 500,R$ 1500,R$ 1110,"R$ 390,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-09 00:00:00,Tablet,3,R$ 500,R$ 1500,R$ 1110,"R$ 390,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-10 00:00:00,Celular,5,R$ 300,R$ 1500,R$ 1245,"R$ 255,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-11 00:00:00,Tablet,3,R$ 500,R$ 1500,R$ 1110,"R$ 390,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-12 00:00:00,Celular,5,R$ 300,R$ 1500,R$ 1245,"R$ 255,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-13 00:00:00,Tablet,3,R$ 500,R$ 1500,R$ 1110,"R$ 390,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-14 00:00:00,Tablet,3,R$ 500,R$ 1500,R$ 1110,"R$ 390,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-15 00:00:00,Tablet,3,R$ 500,R$ 1500,R$ 1110,"R$ 390,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-16 00:00:00,Tablet,3,R$ 500,R$ 1500,R$ 1110,"R$ 390,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-17 00:00:00,Tablet,3,R$ 500,R$ 1500,R$ 1110,"R$ 390,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-18 00:00:00,Tablet,3,R$ 500,R$ 1500,R$ 1110,"R$ 390,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-20 00:00:00,Tablet,3,R$ 500,R$ 1500,R$ 1110,"R$ 390,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-23 00:00:00,Tablet,3,R$ 500,R$ 1500,R$ 1110,"R$ 390,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-23 00:00:00,Tablet,3,R$ 500,R$ 1500,R$ 1110,"R$ 390,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-24 00:00:00,Tablet,3,R$ 500,R$ 1500,R$ 1110,"R$ 390,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-27 00:00:00,Tablet,3,R$ 500,R$ 1500,R$ 1110,"R$ 390,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-28 00:00:00,Tablet,3,R$ 500,R$ 1500,R$ 1110,"R$ 390,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-28 00:00:00,Celular,5,R$ 300,R$ 1500,R$ 1245,"R$ 255,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-30 00:00:00,Tablet,3,R$ 500,R$ 1500,R$ 1110,"R$ 390,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-30 00:00:00,Celular,5,R$ 300,R$ 1500,R$ 1245,"R$ 255,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-01-31 00:00:00,Tablet,3,R$ 500,R$ 1500,R$ 1110,"R$ 390,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-02-01 00:00:00,Celular,5,R$ 300,R$ 1500,R$ 1245,"R$ 255,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-02-01 00:00:00,Celular,5,R$ 300,R$ 1500,R$ 1245,"R$ 255,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-02-02 00:00:00,Tablet,3,R$ 500,R$ 1500,R$ 1110,"R$ 390,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
LeBron James,13201937281,2023-02-02 00:00:00,Celular,5,R$ 300,R$ 1500,R$ 1245,"R$ 255,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/1966.png&w=350&h=254
